user_id,total_orders,avg_order_value,favorite_cuisine,price_sensitivity,avg_rating_given,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order
user_000325,3,335.21,Biryani,low,4.0,no_preference,lunch,28.4543,77.1687,21
user_000326,3,234.4,Beverages,medium,4.6,veg,dinner,28.4776,77.0047,14
user_000327,1,394.37,Desserts,medium,4.6,vegan,snacks,28.6719,77.1988,20
user_000328,2,270.59,Continental,low,4.2,non_veg,dinner,28.4452,77.1064,3
user_000329,1,451.46,Italian,medium,4.6,non_veg,lunch,28.6729,77.186,0
user_000330,3,766.73,Street Food,medium,4.6,veg,dinner,28.5422,77.1704,15
user_000331,13,274.45,Street Food,low,4.6,veg,snacks,28.4688,77.0612,12
user_000332,1,486.21,Fast Food,medium,4.7,veg,lunch,28.48,77.0361,12
user_000333,2,752.91,North Indian,high,4.6,veg,dinner,28.5278,77.2601,15
user_000334,83,199.09,Street Food,medium,4.6,non_veg,lunch,28.6477,77.2811,11
user_000335,4,150.0,South Indian,low,4.4,veg,lunch,28.6413,77.088,0
user_000336,22,150.0,Chinese,medium,4.8,veg,dinner,28.629,77.1966,15
user_000337,1,402.16,Street Food,low,4.7,veg,snacks,28.4484,77.0202,5
user_000338,7,570.87,Chinese,low,4.6,vegan,snacks,28.4839,77.2101,5
user_000339,1,404.2,Street Food,low,4.3,no_preference,dinner,28.4935,77.1913,4
user_000340,7,150.0,Continental,high,4.0,non_veg,lunch,28.5742,77.1923,1
user_000341,12,229.18,South Indian,low,4.9,non_veg,lunch,28.5872,77.1808,8
user_000342,9,433.43,Healthy,medium,4.6,no_preference,lunch,28.4188,77.2907,0
user_000343,2,657.63,North Indian,low,4.7,non_veg,lunch,28.4522,77.1178,4
user_000344,6,448.97,Street Food,high,4.9,non_veg,lunch,28.4895,77.2889,19
user_000345,6,392.32,Cafe,high,4.9,non_veg,dinner,28.5844,77.0395,2
user_000346,9,432.94,Healthy,high,4.6,veg,dinner,28.4669,77.1975,2
user_000347,3,240.51,Fast Food,low,4.6,veg,dinner,28.4595,77.0279,13
user_000348,13,472.32,Continental,low,4.8,veg,dinner,28.6021,77.1568,5
user_000349,25,639.57,Fast Food,high,4.1,veg,dinner,28.6578,77.2305,1
user_000350,3,416.27,Fast Food,medium,4.9,veg,snacks,28.4954,77.0046,4
user_000351,4,150.0,North Indian,low,4.5,non_veg,lunch,28.485,77.2146,1
user_000352,1,745.54,Beverages,medium,4.6,non_veg,lunch,28.4082,77.2598,11
user_000353,6,376.61,Biryani,medium,4.8,veg,dinner,28.5423,77.1614,2
user_000354,6,384.68,North Indian,low,4.8,veg,lunch,28.654,77.2406,16
user_000355,4,328.53,Beverages,medium,3.8,non_veg,dinner,28.5336,77.2714,2
user_000356,5,255.23,Chinese,high,4.6,veg,dinner,28.4122,77.0333,1
user_000357,44,839.47,North Indian,high,4.6,non_veg,breakfast,28.5789,77.268,3
user_000358,1,331.37,Healthy,low,4.1,non_veg,snacks,28.6065,77.0508,12
user_000359,2,170.14,South Indian,medium,4.6,non_veg,dinner,28.5052,77.1414,16
user_000360,2,499.57,Healthy,medium,4.9,non_veg,dinner,28.4119,77.0168,1
user_000361,25,170.8,Healthy,medium,4.7,non_veg,lunch,28.5935,77.1979,15
user_000362,7,1206.22,Fast Food,high,4.8,non_veg,dinner,28.5273,77.1708,8
user_000363,8,369.32,Continental,low,4.9,veg,lunch,28.5819,77.2234,10
user_000364,20,263.57,Italian,medium,4.9,no_preference,lunch,28.5696,77.1884,7
user_000365,3,270.46,Cafe,high,4.9,veg,dinner,28.6292,77.1244,4
user_000366,9,292.03,Beverages,medium,4.8,no_preference,dinner,28.4615,77.0964,17
user_000367,2,150.0,Cafe,medium,3.5,non_veg,snacks,28.5131,77.2791,9
user_000368,1,248.02,South Indian,medium,5.0,non_veg,breakfast,28.6375,77.2661,0
user_000369,38,204.38,Cafe,medium,4.5,no_preference,dinner,28.5313,77.2546,1
user_000370,6,293.24,Fast Food,low,4.1,non_veg,snacks,28.4648,77.2723,5
user_000371,9,436.03,Healthy,medium,4.6,non_veg,dinner,28.5187,77.1423,5
user_000372,1,478.48,Desserts,medium,4.7,non_veg,dinner,28.6635,77.1259,10
user_000373,8,346.87,Chinese,low,4.6,vegan,dinner,28.4485,77.2043,3
user_000374,37,481.08,Healthy,medium,4.5,non_veg,dinner,28.4885,77.0731,4
user_000375,3,617.0,Street Food,high,4.6,non_veg,snacks,28.5002,77.1498,4
user_000376,1,430.01,Fast Food,medium,4.1,non_veg,lunch,28.658,77.265,16
user_000377,5,222.69,South Indian,medium,4.8,veg,breakfast,28.6503,77.298,4
user_000378,1,150.0,Street Food,medium,4.4,non_veg,dinner,28.5922,77.0259,37
user_000379,1,150.0,Biryani,medium,4.2,non_veg,dinner,28.6531,77.0294,16
user_000380,1,263.4,North Indian,high,4.7,non_veg,breakfast,28.4896,77.2936,39
user_000381,2,543.06,Beverages,medium,4.2,veg,dinner,28.4493,77.1292,0
user_000382,1,861.1,South Indian,high,4.6,non_veg,lunch,28.6402,77.0924,2
user_000383,22,168.98,Fast Food,medium,4.2,veg,lunch,28.5184,77.2867,19
user_000384,43,666.91,Healthy,medium,4.7,vegan,dinner,28.6136,77.1353,7
user_000385,9,410.29,Street Food,low,3.8,no_preference,dinner,28.4784,77.2745,2
user_000386,7,293.2,Fast Food,low,4.7,veg,lunch,28.5643,77.0971,12
user_000387,3,400.04,Biryani,low,3.9,non_veg,breakfast,28.5234,77.0726,14
user_000388,1,210.09,Italian,low,4.5,veg,lunch,28.5589,77.0787,3
user_000389,30,329.34,Cafe,medium,4.5,no_preference,dinner,28.6249,77.1441,1
user_000390,4,589.01,North Indian,high,4.3,non_veg,lunch,28.6931,77.2209,0
user_000391,2,271.71,Street Food,medium,4.8,vegan,lunch,28.4722,77.0303,3
user_000392,15,358.57,Healthy,medium,4.7,veg,dinner,28.4204,77.2397,1
user_000393,4,581.32,Healthy,medium,4.4,non_veg,lunch,28.6077,77.1,28
user_000394,14,488.17,Desserts,medium,4.8,non_veg,lunch,28.461,77.0512,2
user_000395,2,466.43,Desserts,high,4.8,non_veg,snacks,28.6718,77.1827,2
user_000396,15,159.09,Biryani,low,4.4,non_veg,dinner,28.4437,77.0741,0
user_000397,14,371.73,Beverages,medium,4.8,veg,snacks,28.4271,77.0052,9
user_000398,21,420.49,Beverages,low,4.0,veg,lunch,28.5131,77.2481,20
user_000399,1,556.8,Beverages,high,4.9,non_veg,dinner,28.6715,77.2291,0
user_000400,4,163.21,Cafe,low,4.8,no_preference,dinner,28.5245,77.1466,25
user_000401,46,302.51,Desserts,medium,4.9,veg,dinner,28.5942,77.1863,14
user_000402,3,274.45,Street Food,high,4.6,no_preference,lunch,28.4075,77.0351,3
user_000403,11,357.43,North Indian,medium,4.4,non_veg,dinner,28.6057,77.062,56
user_000404,70,349.5,Beverages,medium,4.5,non_veg,dinner,28.5029,77.1718,26
user_000405,1,267.56,Desserts,medium,4.8,veg,breakfast,28.6991,77.0167,3
user_000406,3,201.19,Continental,medium,3.9,veg,dinner,28.5087,77.1562,8
user_000407,4,150.0,Healthy,medium,4.3,veg,lunch,28.6019,77.159,1
user_000408,1,373.32,Chinese,medium,4.7,no_preference,dinner,28.4351,77.1099,4
user_000409,2,281.54,Desserts,low,4.4,non_veg,dinner,28.5408,77.218,8
user_000410,1,460.76,Cafe,high,4.7,non_veg,dinner,28.4835,77.1271,11
user_000411,12,417.88,Biryani,medium,4.6,veg,dinner,28.5983,77.2513,6
user_000412,1,458.57,Cafe,high,4.3,non_veg,dinner,28.4625,77.0926,5
user_000413,43,447.98,Street Food,medium,4.6,non_veg,lunch,28.556,77.1449,15
user_000414,10,512.52,North Indian,high,4.7,veg,dinner,28.5943,77.0865,5
user_000415,1,504.97,Desserts,medium,4.3,non_veg,dinner,28.5758,77.0178,31
user_000416,15,422.45,Street Food,low,4.5,veg,dinner,28.6215,77.2738,6
user_000417,9,321.27,Chinese,medium,4.2,veg,lunch,28.5221,77.0138,1
user_000418,4,862.86,Continental,high,4.3,veg,dinner,28.4345,77.107,28
user_000419,1,891.06,Healthy,medium,4.6,non_veg,dinner,28.4104,77.0909,9
user_000420,8,376.61,Biryani,high,4.1,veg,lunch,28.4285,77.2845,29
user_000421,5,312.5,Fast Food,medium,4.9,vegan,dinner,28.6765,77.2011,19
user_000422,1,766.92,Fast Food,high,4.8,no_preference,snacks,28.5963,77.0326,22
user_000423,1,507.6,Continental,medium,4.6,veg,dinner,28.6022,77.1876,25
user_000424,1,333.72,Continental,high,4.4,non_veg,lunch,28.6143,77.1071,16
user_000425,2,248.95,South Indian,low,4.6,non_veg,dinner,28.4269,77.1577,12
user_000426,18,678.26,North Indian,medium,4.7,veg,breakfast,28.6055,77.2177,1
user_000427,12,250.37,Cafe,medium,4.6,non_veg,lunch,28.68,77.1797,10
user_000428,2,307.43,Cafe,medium,4.8,veg,dinner,28.4729,77.099,5
user_000429,2,356.77,Street Food,high,4.7,non_veg,dinner,28.6224,77.108,1
user_000430,14,150.0,Continental,low,4.8,non_veg,dinner,28.5335,77.0337,4
user_000431,6,432.05,Italian,medium,4.8,non_veg,dinner,28.6488,77.1441,13
user_000432,6,296.27,Healthy,high,4.1,non_veg,lunch,28.4651,77.09,12
user_000433,1,454.2,Continental,medium,4.7,non_veg,dinner,28.6743,77.0712,5
user_000434,3,514.24,Beverages,medium,4.8,no_preference,dinner,28.6154,77.2013,14
user_000435,4,217.15,Cafe,low,4.4,veg,dinner,28.5303,77.2562,0
user_000436,4,150.0,Desserts,medium,4.7,no_preference,lunch,28.5752,77.0432,1
user_000437,10,489.58,Cafe,medium,4.9,non_veg,snacks,28.6169,77.1622,16
user_000438,11,287.24,Continental,high,4.9,non_veg,dinner,28.698,77.0815,5
user_000439,1,1346.63,North Indian,high,4.9,veg,dinner,28.5047,77.0969,2
user_000440,2,295.04,Biryani,medium,4.5,non_veg,dinner,28.6051,77.0479,52
user_000441,1,216.61,Italian,low,4.1,veg,snacks,28.545,77.127,1
user_000442,23,421.61,Fast Food,low,4.4,non_veg,dinner,28.4728,77.2961,2
user_000443,66,398.64,Beverages,low,4.4,vegan,lunch,28.4079,77.1911,7
user_000444,2,690.41,South Indian,high,4.3,veg,dinner,28.4379,77.0514,5
user_000445,3,279.98,Cafe,high,4.7,no_preference,dinner,28.539,77.2486,9
user_000446,12,150.0,Desserts,high,4.3,veg,lunch,28.505,77.1393,6
user_000447,1,519.4,Biryani,medium,4.4,no_preference,dinner,28.624,77.2689,1
user_000448,12,150.0,Italian,medium,4.4,non_veg,lunch,28.5125,77.0019,4
user_000449,4,746.54,Beverages,high,4.7,non_veg,dinner,28.4237,77.2669,2
user_000450,1,336.47,Cafe,low,4.6,no_preference,dinner,28.6813,77.1667,34
user_000451,1,309.5,Continental,medium,4.4,non_veg,snacks,28.6331,77.0009,0
user_000452,2,477.32,Healthy,medium,4.6,veg,breakfast,28.6557,77.2833,2
user_000453,19,381.83,Street Food,low,4.2,non_veg,lunch,28.6688,77.0296,30
user_000454,1,322.39,Fast Food,medium,4.6,vegan,dinner,28.4325,77.267,7
user_000455,2,195.91,Street Food,low,4.6,veg,dinner,28.5131,77.0302,12
user_000456,5,150.0,Biryani,medium,4.4,no_preference,breakfast,28.4413,77.1058,8
user_000457,1,320.74,Fast Food,high,4.9,non_veg,snacks,28.4656,77.2796,8
user_000458,6,363.81,Desserts,medium,4.3,vegan,dinner,28.4469,77.0747,9
user_000459,1,1106.21,North Indian,high,4.6,veg,dinner,28.5917,77.1351,2
user_000460,8,801.14,Cafe,high,4.3,non_veg,dinner,28.6697,77.0385,0
user_000461,1,223.32,Fast Food,medium,4.5,non_veg,lunch,28.5381,77.0816,4
user_000462,1,150.0,Desserts,low,4.6,non_veg,dinner,28.5141,77.0341,19
user_000463,6,403.57,Chinese,low,4.7,non_veg,dinner,28.6788,77.098,5
user_000464,11,406.42,Beverages,high,4.2,no_preference,snacks,28.5246,77.0924,0
user_000465,7,502.96,Continental,low,4.4,veg,lunch,28.5621,77.193,1
user_000466,5,347.08,Chinese,medium,4.8,veg,dinner,28.4284,77.023,22
user_000467,5,310.1,Healthy,medium,4.9,non_veg,breakfast,28.5732,77.0933,4
user_000468,7,277.36,North Indian,high,4.7,veg,lunch,28.6366,77.1331,5
user_000469,7,201.94,Cafe,medium,4.7,non_veg,snacks,28.4777,77.1434,4
user_000470,2,395.64,Street Food,medium,4.4,non_veg,dinner,28.5794,77.2339,31
user_000471,9,235.47,South Indian,medium,4.7,non_veg,breakfast,28.4511,77.1228,2
user_000472,1,445.4,North Indian,medium,4.2,veg,dinner,28.6236,77.075,25
user_000473,16,270.56,Desserts,medium,4.8,non_veg,lunch,28.6003,77.2646,26
user_000474,11,324.97,Continental,low,4.0,veg,dinner,28.6256,77.2965,2
user_000475,61,665.56,Cafe,high,4.8,vegan,lunch,28.689,77.2683,1
user_000476,8,256.67,Desserts,medium,4.2,non_veg,dinner,28.528,77.1613,12
user_000477,13,261.45,Healthy,medium,4.6,non_veg,dinner,28.4401,77.0739,0
user_000478,1,384.43,Healthy,low,4.2,veg,breakfast,28.4131,77.2568,2
user_000479,13,1225.71,South Indian,low,4.0,veg,lunch,28.5248,77.2379,10
user_000480,18,492.13,South Indian,high,4.9,non_veg,dinner,28.5621,77.0875,0
user_000481,27,350.5,Beverages,medium,4.6,veg,breakfast,28.4833,77.1986,5
user_000482,5,181.7,Fast Food,low,4.5,non_veg,dinner,28.5465,77.1956,1
user_000483,2,414.52,Desserts,low,3.9,non_veg,breakfast,28.4262,77.2711,6
user_000484,1,150.0,Continental,low,4.1,no_preference,lunch,28.5861,77.067,11
user_000485,1,378.69,Beverages,medium,4.5,non_veg,breakfast,28.5349,77.2293,6
user_000486,4,391.59,Desserts,low,4.8,non_veg,dinner,28.5306,77.1668,1
user_000487,1,536.19,Street Food,medium,4.9,veg,dinner,28.4119,77.2058,42
user_000488,1,409.48,Street Food,low,4.8,non_veg,lunch,28.4861,77.2079,1
user_000489,4,488.11,Chinese,low,4.6,veg,lunch,28.6242,77.1802,9
user_000490,4,150.0,Cafe,medium,5.0,non_veg,dinner,28.438,77.2843,18
user_000491,1,200.22,Street Food,low,4.5,non_veg,lunch,28.5817,77.2304,12
user_000492,1,1002.09,Desserts,medium,4.7,non_veg,snacks,28.5645,77.2002,0
user_000493,1,541.99,Desserts,medium,3.9,no_preference,dinner,28.4804,77.253,14
user_000494,3,290.38,Beverages,medium,4.6,vegan,lunch,28.5734,77.0263,0
user_000495,57,301.27,North Indian,medium,4.9,non_veg,lunch,28.52,77.1869,5
user_000496,15,310.96,Street Food,medium,4.6,non_veg,snacks,28.4416,77.2461,12
user_000497,5,893.68,Fast Food,low,4.9,non_veg,lunch,28.6922,77.2758,16
user_000498,8,915.51,South Indian,medium,4.4,veg,breakfast,28.5007,77.2728,4
user_000499,15,807.26,Desserts,medium,4.6,non_veg,dinner,28.627,77.2302,4
user_000500,10,566.47,Biryani,high,4.6,non_veg,dinner,28.5657,77.2485,1
user_000501,3,432.5,South Indian,medium,4.7,vegan,dinner,28.4669,77.0892,6
user_000502,1,241.5,Italian,medium,4.9,veg,dinner,28.5517,77.1065,4
user_000503,3,884.44,South Indian,medium,4.9,non_veg,snacks,28.6021,77.0839,1
user_000504,14,439.63,North Indian,low,4.4,veg,dinner,28.446,77.1002,1
user_000505,3,555.95,Italian,high,3.9,non_veg,lunch,28.5465,77.2707,5
user_000506,1,791.04,Fast Food,medium,4.2,non_veg,dinner,28.4903,77.2164,3
user_000507,1,330.65,Beverages,high,4.9,no_preference,dinner,28.6813,77.0891,2
user_000508,3,536.49,Italian,medium,4.0,non_veg,dinner,28.4473,77.2831,21
user_000509,1,644.59,Street Food,high,4.8,non_veg,lunch,28.6072,77.2793,6
user_000510,2,729.19,Street Food,medium,4.6,veg,dinner,28.6379,77.0771,5
user_000511,25,625.8,Continental,medium,4.7,non_veg,lunch,28.5959,77.0075,12
user_000512,4,150.0,Chinese,medium,4.6,veg,breakfast,28.5485,77.1352,0
user_000513,1,618.82,Chinese,medium,4.6,non_veg,snacks,28.6188,77.0805,2
user_000514,6,521.32,Fast Food,medium,4.6,veg,breakfast,28.5126,77.1624,7
user_000515,44,402.97,Italian,medium,4.9,non_veg,breakfast,28.6355,77.0907,3
user_000516,3,333.61,Biryani,low,4.7,veg,breakfast,28.4609,77.2565,8
user_000517,1,165.52,Fast Food,low,4.4,non_veg,dinner,28.5363,77.2833,1
user_000518,9,150.0,North Indian,high,4.7,non_veg,lunch,28.5104,77.248,47
user_000519,6,375.33,Healthy,low,4.8,no_preference,dinner,28.6137,77.2678,10
user_000520,4,427.65,Street Food,medium,3.8,veg,dinner,28.4811,77.1766,2
user_000521,3,491.3,Fast Food,high,4.6,vegan,lunch,28.6629,77.2108,0
user_000522,1,995.38,Continental,medium,4.5,veg,lunch,28.4665,77.0048,14
user_000523,27,373.05,North Indian,medium,4.6,veg,dinner,28.4659,77.0264,16
user_000524,1,150.0,Desserts,high,4.7,non_veg,lunch,28.4039,77.0015,0
user_000525,3,290.03,Cafe,low,4.6,veg,dinner,28.6921,77.1386,3
user_000526,3,764.3,Fast Food,high,3.7,veg,lunch,28.4754,77.0371,23
user_000527,12,401.37,Fast Food,high,4.6,non_veg,dinner,28.5687,77.1249,10
user_000528,19,188.78,Biryani,high,4.6,veg,snacks,28.4266,77.0476,10
user_000529,3,449.84,Biryani,low,4.7,non_veg,dinner,28.693,77.1857,5
user_000530,5,184.62,South Indian,medium,4.6,non_veg,lunch,28.5313,77.0079,4
user_000531,6,743.81,Street Food,medium,4.5,veg,dinner,28.4072,77.2326,26
user_000532,15,166.49,South Indian,medium,4.8,non_veg,dinner,28.6485,77.2025,0
user_000533,15,761.84,North Indian,medium,4.2,veg,dinner,28.4889,77.208,5
user_000534,2,348.57,Desserts,medium,4.5,non_veg,dinner,28.5458,77.266,6
user_000535,7,150.0,Italian,medium,4.3,veg,breakfast,28.527,77.1272,7
user_000536,7,383.76,Fast Food,high,4.2,non_veg,dinner,28.4564,77.1069,2
user_000537,3,179.77,Fast Food,medium,4.4,non_veg,snacks,28.6701,77.2306,3
user_000538,7,400.33,Chinese,low,3.9,non_veg,lunch,28.6616,77.2017,7
user_000539,4,294.6,South Indian,high,4.1,no_preference,dinner,28.4059,77.1825,1
user_000540,5,541.3,Continental,medium,4.7,non_veg,snacks,28.6591,77.2314,9
user_000541,1,485.99,Street Food,medium,4.8,no_preference,lunch,28.6804,77.0816,5
user_000542,1,199.81,South Indian,low,4.5,non_veg,dinner,28.4796,77.2169,18
user_000543,11,191.61,Fast Food,low,4.9,vegan,lunch,28.5947,77.2265,2
user_000544,1,951.14,South Indian,medium,4.5,veg,dinner,28.6883,77.0008,14
user_000545,7,150.0,Italian,medium,4.8,no_preference,lunch,28.6938,77.184,6
user_000546,4,201.5,Chinese,medium,4.5,non_veg,dinner,28.5721,77.1169,0
user_000547,15,462.2,Desserts,medium,4.4,veg,lunch,28.5594,77.2652,11
user_000548,9,613.32,Continental,medium,4.5,no_preference,snacks,28.4306,77.0823,20
user_000549,2,331.81,Italian,low,4.7,veg,lunch,28.5731,77.2373,2
user_000550,3,607.86,North Indian,low,4.4,non_veg,lunch,28.4322,77.2147,2
user_000551,1,401.23,Cafe,medium,4.6,veg,dinner,28.4015,77.1151,5
user_000552,3,651.35,Healthy,medium,4.7,no_preference,lunch,28.4563,77.2006,14
user_000553,1,366.2,Italian,medium,4.9,no_preference,snacks,28.6359,77.1081,3
user_000554,3,364.98,Italian,high,4.8,no_preference,lunch,28.6737,77.0601,34
user_000555,2,155.85,North Indian,low,3.9,non_veg,lunch,28.5964,77.1575,2
user_000556,1,658.91,Italian,medium,4.7,non_veg,dinner,28.411,77.0153,1
user_000557,18,795.18,Fast Food,medium,4.7,non_veg,lunch,28.5654,77.0349,4
user_000558,1,373.15,Biryani,high,4.6,non_veg,snacks,28.5048,77.1672,22
user_000559,1,150.0,Chinese,medium,4.8,non_veg,dinner,28.6464,77.2506,3
user_000560,1,734.85,South Indian,high,4.4,non_veg,breakfast,28.402,77.2173,1
user_000561,2,365.48,South Indian,medium,4.6,non_veg,dinner,28.62,77.1571,17
user_000562,1,370.79,Continental,high,4.4,veg,snacks,28.5964,77.2512,8
user_000563,2,397.71,North Indian,medium,4.6,veg,lunch,28.6502,77.0408,9
user_000564,6,669.5,Fast Food,medium,4.6,no_preference,lunch,28.4328,77.1933,9
user_000565,10,860.55,Street Food,low,4.7,non_veg,dinner,28.5829,77.2367,12
user_000566,9,166.86,Beverages,high,4.8,non_veg,breakfast,28.442,77.1006,0
user_000567,1,166.75,Healthy,medium,4.4,non_veg,snacks,28.5738,77.0781,4
user_000568,7,294.46,Biryani,low,4.8,non_veg,lunch,28.4217,77.0531,1
user_000569,7,304.36,Continental,medium,4.4,no_preference,dinner,28.566,77.28,3
user_000570,2,841.56,Street Food,low,4.6,non_veg,dinner,28.4425,77.0175,0
user_000571,33,522.33,Italian,medium,4.2,no_preference,dinner,28.5816,77.0412,10
user_000572,16,544.95,Chinese,medium,4.6,veg,dinner,28.5032,77.0944,19
user_000573,3,266.72,Healthy,high,4.6,non_veg,dinner,28.5156,77.1417,14
user_000574,2,426.34,Beverages,medium,4.3,non_veg,dinner,28.6222,77.1759,22
user_000575,32,248.3,Continental,medium,4.5,non_veg,dinner,28.4171,77.0505,2
user_000576,4,262.72,Beverages,medium,4.7,non_veg,dinner,28.4085,77.1795,1
user_000577,4,150.0,North Indian,medium,4.1,non_veg,breakfast,28.6704,77.1497,37
user_000578,4,262.98,Cafe,low,4.6,veg,dinner,28.6077,77.0896,10
user_000579,71,240.35,Italian,high,4.4,veg,dinner,28.6292,77.2764,1
user_000580,3,760.28,Italian,medium,4.2,non_veg,lunch,28.4449,77.0592,16
user_000581,4,722.21,Desserts,low,4.9,no_preference,dinner,28.43,77.1687,27
user_000582,1,275.72,Street Food,high,4.7,no_preference,snacks,28.4183,77.1577,2
user_000583,2,373.08,Cafe,medium,4.6,vegan,dinner,28.5288,77.2653,26
user_000584,1,293.86,Fast Food,medium,4.4,veg,dinner,28.5873,77.0386,55
user_000585,1,418.52,Desserts,medium,4.5,non_veg,snacks,28.4051,77.2153,27
user_000586,1,620.99,Street Food,high,4.7,non_veg,lunch,28.5951,77.1302,6
user_000587,12,226.62,North Indian,medium,4.8,veg,dinner,28.6352,77.076,2
user_000588,5,271.43,Biryani,high,4.9,veg,lunch,28.5389,77.1833,0
user_000589,5,570.83,Desserts,low,4.5,veg,lunch,28.4805,77.2841,1
user_000590,4,272.45,Desserts,high,4.7,non_veg,lunch,28.4037,77.0211,20
user_000591,4,568.86,Cafe,low,4.6,no_preference,dinner,28.6525,77.073,5
user_000592,31,154.36,Continental,medium,4.5,non_veg,lunch,28.6044,77.1026,11
user_000593,1,463.74,Chinese,medium,4.9,veg,dinner,28.5946,77.2272,6
user_000594,6,248.52,Street Food,high,4.6,no_preference,lunch,28.5205,77.0341,3
user_000595,6,618.79,North Indian,medium,4.6,non_veg,dinner,28.6211,77.2127,12
user_000596,17,367.38,Desserts,medium,5.0,no_preference,dinner,28.6342,77.2711,20
user_000597,7,150.0,Beverages,low,4.8,veg,dinner,28.4729,77.2662,17
user_000598,8,504.4,Chinese,high,4.8,non_veg,breakfast,28.6542,77.1084,10
user_000599,1,331.5,Chinese,medium,4.3,non_veg,lunch,28.4373,77.1983,13
user_000600,1,684.68,Beverages,high,4.5,veg,lunch,28.6954,77.005,16
user_000601,1,334.69,Desserts,low,4.7,non_veg,lunch,28.4972,77.2359,50
user_000602,1,484.34,North Indian,low,4.7,non_veg,dinner,28.4841,77.0655,40
user_000603,7,530.67,South Indian,low,4.7,non_veg,lunch,28.4431,77.0526,3
user_000604,3,607.59,Beverages,high,4.9,non_veg,dinner,28.5104,77.2424,1
user_000605,7,241.19,Healthy,medium,4.4,no_preference,snacks,28.4999,77.2718,0
user_000606,4,352.62,North Indian,medium,4.7,veg,lunch,28.5691,77.0239,9
user_000607,5,327.07,South Indian,medium,4.7,vegan,lunch,28.4947,77.1134,20
user_000608,22,245.62,Healthy,medium,4.3,non_veg,dinner,28.5048,77.0834,1
user_000609,4,275.69,South Indian,high,4.8,non_veg,lunch,28.4695,77.2816,7
user_000610,10,343.95,Fast Food,high,4.5,veg,snacks,28.5298,77.1075,3
user_000611,3,320.83,Chinese,medium,4.8,non_veg,lunch,28.5854,77.144,5
