restaurant_id,name,cuisine_type,avg_rating,total_reviews,price_range,avg_delivery_time,is_veg_only,location_lat,location_lon,operating_hours,commission_rate,total_orders,avg_order_value,total_revenue,avg_user_rating,unique_customers,popularity_score,repeat_customers,retention_rate,delivery_efficiency,value_score,restaurant_segment,cuisine_type_encoded,is_veg_only_int
rest_0479,Golden Cafe,Biryani,4.5,411,2,20,False,28.5279,77.2243,11AM-12AM,0.17,726,398.91369146005513,289611.34,4.538154269972452,519,0.4388780669761273,147,0.2832369942196532,1.0,2.25,popular,1,0
rest_0480,Deluxe Kitchen,Continental,4.4,768,1,31,False,28.5327,77.0702,9AM-10PM,0.23,554,206.4126534296029,114352.61,4.5388086642599275,389,0.40925198938992047,103,0.2647814910025707,0.725,4.4,popular,4,0
rest_0481,Fresh Restaurant,Fast Food,4.9,47,2,41,False,28.6006,77.018,9AM-10PM,0.22,746,408.21317694369975,304527.03,4.552680965147453,536,0.4539970988063661,150,0.2798507462686567,0.475,2.45,popular,6,0
rest_0482,Tasty Palace,North Indian,4.8,715,2,51,False,28.4946,77.1553,10AM-11PM,0.22,699,408.692660944206,285676.17,4.563805436337625,523,0.4621101624668435,125,0.2390057361376673,0.22499999999999998,2.4,popular,9,0
rest_0483,Express Bites,North Indian,4.2,1296,2,31,True,28.6048,77.0373,10AM-11PM,0.17,1422,404.28236990154716,574889.53,4.560900140646976,1003,0.6004814323607428,297,0.29611166500498504,0.725,2.1,popular,9,1
rest_0484,Classic Point,Italian,4.8,140,3,46,False,28.6614,77.2887,10AM-11PM,0.16,562,594.1261209964413,333898.88,4.559608540925267,400,0.4123053713527851,110,0.275,0.35,1.5999999999999999,popular,8,0
rest_0485,Classic Kitchen,North Indian,4.3,48,2,51,True,28.4712,77.087,10AM-11PM,0.21,1584,403.50183712121213,639146.91,4.535037878787879,1109,0.5958580901856765,324,0.2921550946798918,0.22499999999999998,2.15,popular,9,1
rest_0486,Express Cafe,Chinese,4.8,50,2,31,True,28.6937,77.2559,10AM-11PM,0.21,1695,401.0780353982301,679827.27,4.532507374631269,1185,0.6494845822281168,354,0.29873417721518986,0.725,2.4,popular,3,1
rest_0487,Golden Grill,South Indian,4.8,951,2,29,False,28.5159,77.1163,9AM-10PM,0.17,779,412.1698844672658,321080.34,4.544415917843389,577,0.4875959051724138,146,0.2530329289428076,0.775,2.4,popular,10,0
rest_0488,Golden Grill,South Indian,4.4,8320,3,33,False,28.4802,77.097,10AM-11PM,0.16,493,588.8791886409737,290317.44,4.557809330628803,354,0.6686153846153846,99,0.2796610169491525,0.675,1.4666666666666668,established,10,0
rest_0489,Corner Point,Fast Food,4.6,34,3,34,False,28.5265,77.2805,11AM-12AM,0.16,501,593.5339920159681,297360.53,4.5255489021956095,354,0.3835389588859416,100,0.2824858757062147,0.65,1.5333333333333332,popular,6,0
rest_0490,Golden Bites,Desserts,4.7,30,3,45,False,28.4283,77.109,11AM-12AM,0.25,548,606.8641423357664,332561.55,4.554197080291971,390,0.3993682029177719,112,0.28717948717948716,0.375,1.5666666666666667,popular,5,0
rest_0491,Royal Hub,North Indian,4.8,591,3,27,False,28.4377,77.1171,10AM-11PM,0.23,596,618.6122315436241,368692.89,4.547651006711409,423,0.4357822446949602,115,0.2718676122931442,0.825,1.5999999999999999,popular,9,0
rest_0492,Golden Palace,Italian,4.8,47,1,50,False,28.5243,77.0318,9AM-10PM,0.24,585,204.78623931623932,119799.95,4.55042735042735,436,0.4138326425729443,105,0.2408256880733945,0.25,4.8,popular,8,0
rest_0493,Classic Point,Biryani,4.9,683,2,26,False,28.6287,77.2011,9AM-10PM,0.17,780,401.8105128205128,313412.2,4.51974358974359,551,0.4841446452254642,157,0.2849364791288566,0.85,2.45,popular,1,0
rest_0494,Golden Eatery,North Indian,4.5,298,1,22,True,28.6701,77.0867,10AM-11PM,0.25,1210,197.40328925619835,238857.98,4.541487603305785,865,0.5375091180371353,240,0.2774566473988439,0.95,4.5,popular,9,1
rest_0495,Corner Cafe,Fast Food,4.9,143,4,40,False,28.5994,77.1757,10AM-11PM,0.16,544,828.0460845588235,450457.07,4.520404411764706,392,0.4145939157824934,103,0.2627551020408163,0.5,1.225,popular,6,0
rest_0496,Express Grill,South Indian,4.6,287,3,47,True,28.4316,77.1774,10AM-11PM,0.2,1143,608.2522484689414,695232.32,4.536657917760279,789,0.5288949767904509,242,0.30671736375158426,0.32499999999999996,1.5333333333333332,popular,10,1
rest_0497,Paradise Eatery,South Indian,4.3,262,3,36,False,28.6016,77.2158,11AM-12AM,0.23,446,598.2656502242152,266826.48,4.567040358744395,323,0.36208902519893904,89,0.2755417956656347,0.6,1.4333333333333333,established,10,0
rest_0498,Classic Grill,Healthy,4.5,113,2,39,True,28.5906,77.2236,10AM-11PM,0.18,1647,404.5964116575592,666370.29,4.538069216757742,1193,0.6235705404509284,321,0.26906957250628666,0.525,2.25,popular,7,1
rest_0499,Spicy House,South Indian,4.1,10,3,54,False,28.6417,77.1543,11AM-12AM,0.19,440,601.7697045454545,264778.67,4.525681818181818,313,0.3397292771883289,85,0.2715654952076677,0.15000000000000002,1.3666666666666665,established,10,0
